date,open,high,low,close,volume
25/10/2023,169.889,171.055,168.673,169.118,56494901
26/10/2023,168.396,169.395,163.751,164.957,69807199
27/10/2023,164.977,167.003,164.898,166.271,57821467
30/10/2023,167.062,169.187,166.914,168.317,50538710
31/10/2023,167.388,168.92,165.955,168.792,44326504
1/11/2023,169.019,172.212,168.149,171.955,56275389
2/11/2023,173.487,175.721,173.428,175.513,76438985
3/11/2023,172.222,174.772,171.342,174.604,78904465
6/11/2023,174.337,177.352,174.169,177.154,63101762
7/11/2023,177.104,180.327,176.897,179.714,69712982
8/11/2023,180.238,181.325,179.486,180.771,48768741
9/11/2023,180.841,181.987,179.704,180.297,53140715
10/11/2023,182.079,184.652,181.643,184.484,65453439
13/11/2023,183.909,184.117,182.316,182.9,43178925
14/11/2023,185.77,186.176,184.385,185.513,59490384
15/11/2023,185.919,187.552,185.849,186.077,53237431
16/11/2023,187.621,188.997,186.71,187.76,53853455
17/11/2023,188.294,188.423,186.631,187.74,50399138
20/11/2023,187.938,189.937,187.928,189.482,46026956
21/11/2023,189.442,189.551,187.789,188.68,37742413
22/11/2023,189.521,190.946,188.868,189.343,39210361
24/11/2023,188.908,188.937,187.304,188.017,23801044
27/11/2023,187.967,188.71,186.958,187.839,40135643
28/11/2023,187.829,189.115,187.453,188.442,38020432
29/11/2023,188.937,190.115,187.027,187.423,42571951
30/11/2023,187.888,188.363,186.255,187.997,48292713
1/12/2023,188.373,189.59,187.284,189.274,45234870
4/12/2023,188.027,188.096,185.523,187.482,42943374
5/12/2023,188.254,192.401,188.225,191.431,65943342
6/12/2023,192.451,192.758,190.135,190.343,40667223
7/12/2023,191.639,192.995,191.6,192.273,46989555
8/12/2023,192.203,193.975,191.679,193.698,52857300
11/12/2023,191.124,191.501,189.452,191.194,60317101
12/12/2023,191.095,192.718,189.749,192.708,52155100
13/12/2023,193.084,195.964,192.847,195.925,69680313
14/12/2023,195.984,197.568,194.143,196.073,66144460
15/12/2023,195.499,196.36,194.975,195.539,127216778
18/12/2023,194.074,194.608,192.391,193.876,55178671
19/12/2023,194.143,194.925,193.876,194.915,40295485
20/12/2023,194.876,195.648,192.827,192.827,51705651
21/12/2023,194.084,195.054,191.51,192.678,46004591
22/12/2023,193.173,193.401,190.986,191.609,36767646
26/12/2023,191.619,191.896,190.847,191.065,28621958
27/12/2023,190.511,191.51,189.125,191.164,47593279
28/12/2023,192.144,192.659,191.184,191.59,33699815
29/12/2023,191.906,192.401,189.759,190.551,42233366
2/1/2024,185.226,186.503,181.999,183.731,81640574
3/1/2024,182.326,183.969,181.544,182.356,57813901
4/1/2024,180.277,181.208,179.02,180.04,71243504
5/1/2024,180.119,180.881,178.318,179.317,61738344
8/1/2024,180.218,183.692,179.634,183.652,58536385
9/1/2024,182.029,183.246,180.851,183.236,42401326
10/1/2024,182.455,184.484,182.029,184.276,46311802
11/1/2024,184.622,185.127,181.732,183.682,48623271
12/1/2024,184.147,184.82,183.286,184.008,40061614
16/1/2024,180.287,182.365,179.07,181.742,64928500
17/1/2024,179.406,181.049,178.446,180.802,46830887
18/1/2024,184.177,187.195,183.919,186.691,77203783
19/1/2024,187.383,189.976,186.879,189.59,68194547
22/1/2024,190.323,193.322,190.283,191.896,59515627
23/1/2024,193.015,193.737,191.837,193.173,41920109
24/1/2024,193.411,194.361,192.342,192.5,53079876
25/1/2024,193.213,194.252,191.124,192.174,54258435
26/1/2024,192.273,192.758,189.967,190.442,44135499
29/1/2024,190.036,190.224,187.631,189.759,46660866
30/1/2024,188.977,189.828,185.542,186.107,55285062
31/1/2024,185.117,185.176,182.455,182.504,54897510
1/2/2024,182.098,185.028,181.93,184.939,64218281
2/2/2024,178.011,185.404,177.407,183.939,101497324
5/2/2024,186.215,187.304,183.929,185.75,68952475
6/2/2024,184.939,187.364,184.85,187.354,43043647
7/2/2024,188.68,189.086,186.671,187.462,52889544
8/2/2024,187.443,187.591,185.424,186.384,40540852
9/2/2024,186.949,188.277,186.305,187.147,44747954
12/2/2024,186.721,186.968,185.105,185.462,41405070
13/2/2024,184.095,184.531,181.855,183.371,56019684
14/2/2024,183.649,183.857,180.795,182.489,54137802
15/2/2024,181.895,182.826,179.714,182.202,64844358
16/2/2024,181.766,183.183,180.032,180.666,49303797
20/2/2024,180.15,180.785,178.377,179.923,53181616
21/2/2024,180.299,181.241,179.031,180.676,40998281
22/2/2024,181.825,183.292,180.814,182.707,51820586
23/2/2024,183.341,183.371,180.587,180.874,44712777
26/2/2024,180.596,181.112,179.021,179.526,40498835
27/2/2024,179.467,182.261,177.941,180.983,53829010
28/2/2024,180.864,181.469,178.505,179.784,48512392
29/2/2024,179.635,180.923,177.911,179.12,135449923
1/3/2024,177.931,178.902,175.78,178.04,72899656
4/3/2024,174.561,175.305,172.223,173.521,80774973
5/3/2024,169.22,170.488,168.09,168.586,94274408
6/3/2024,169.517,169.696,167.159,167.595,67969105
7/3/2024,167.624,169.19,166.97,167.476,71117855
8/3/2024,167.476,172.133,167.416,169.19,75579154
11/3/2024,171.38,172.807,170.498,171.192,59597113
12/3/2024,171.588,172.46,169.468,171.668,59285856
13/3/2024,171.212,171.628,169.22,169.587,52015311
14/3/2024,171.351,172.738,170.498,171.44,72255930
15/3/2024,169.626,171.063,168.754,171.063,120654655
18/3/2024,173.987,176.107,171.955,172.153,74922361
19/3/2024,172.768,175.017,171.469,174.492,54717235
20/3/2024,174.135,177.059,173.511,177.059,52941284
21/3/2024,175.453,175.889,169.299,169.824,105223704
22/3/2024,170.211,171.489,168.526,170.726,70518346
25/3/2024,169.032,170.389,167.922,169.309,53798673
26/3/2024,168.467,169.874,168.051,168.179,56870819
27/3/2024,168.873,172.034,168.576,171.747,59729724
28/3/2024,170.201,170.677,168.972,169.934,65080428
1/4/2024,169.646,169.706,167.952,168.497,45823457
2/4/2024,167.555,167.813,166.713,167.317,48884617
3/4/2024,167.268,169.141,167.06,168.12,47261589
4/4/2024,168.754,170.37,167.298,167.298,53220068
5/4/2024,168.061,168.853,167.426,168.051,41725067
8/4/2024,167.506,167.674,166.723,166.931,37087971
9/4/2024,167.178,168.546,166.832,168.14,41991644
10/4/2024,167.278,167.565,165.603,166.267,49260974
11/4/2024,166.822,173.878,166.643,173.461,90248982
12/4/2024,172.688,176.751,172.639,174.958,100753933
15/4/2024,173.779,175.037,170.944,171.133,72868655
16/4/2024,170.201,172.193,166.752,167.852,73046415
17/4/2024,168.08,169.111,166.485,166.485,50442150
18/4/2024,166.515,167.119,165.048,165.533,42733983
19/4/2024,164.711,164.899,162.6,163.512,67534775
22/4/2024,164.027,165.751,163.284,164.344,47682441
23/4/2024,163.859,165.543,163.433,165.395,49091040
24/4/2024,165.038,167.773,164.711,167.496,47816643
25/4/2024,168.001,169.071,166.633,168.358,50102326
26/4/2024,168.348,169.795,167.654,167.773,44434007
29/4/2024,171.806,174.442,171.539,171.935,67554579
30/4/2024,171.767,173.412,168.467,168.794,65340136
1/5/2024,168.051,171.152,167.585,167.773,49928700
2/5/2024,170.954,171.856,169.349,171.469,93365207
3/5/2024,184.967,185.314,181.013,181.726,161751986
6/5/2024,180.705,182.539,178.793,180.071,77861098
7/5/2024,181.796,183.232,179.685,180.755,76608607
8/5/2024,181.201,181.419,179.814,181.092,44650738
9/5/2024,180.913,182.995,180.468,182.905,48541232
10/5/2024,183.481,183.669,180.732,181.645,50369951
13/5/2024,184.017,185.664,183.203,184.85,71491894
14/5/2024,186.071,186.855,184.86,185.992,51991486
15/5/2024,186.468,189.187,185.932,188.264,69859717
16/5/2024,189.008,189.633,188.204,188.383,52439619
17/5/2024,188.056,189.346,187.728,188.413,40966065
20/5/2024,187.877,190.447,187.559,189.574,44020834
21/5/2024,189.624,191.251,189.455,190.874,41984694
22/5/2024,190.794,191.34,188.81,189.435,34382583
23/5/2024,189.514,189.534,185.198,185.446,50614458
24/5/2024,187.371,189.117,186.597,188.522,36048209
28/5/2024,190.04,191.519,187.649,188.532,51878870
29/5/2024,188.155,190.775,188.056,188.83,52660724
30/5/2024,189.296,190.705,189.167,189.822,49506214
31/5/2024,189.971,191.092,188.453,190.775,74581506
3/6/2024,191.42,193.493,191.042,192.541,49696153
4/6/2024,193.146,193.821,191.548,192.858,47107066
5/6/2024,193.9,195.389,193.374,194.367,53741175
6/6/2024,194.188,194.992,192.68,192.987,40865737
7/6/2024,193.156,195.428,192.65,195.379,52696336
10/6/2024,195.389,195.786,190.675,191.638,96265695
11/6/2024,192.164,205.57,192.144,205.56,171050398
12/6/2024,205.779,218.51,205.312,211.435,196613724
13/6/2024,213.092,215.087,209.976,212.596,97111646
14/6/2024,212.209,213.519,209.678,210.859,69584528
17/6/2024,211.732,217.27,211.087,215.007,93008954
18/6/2024,215.92,216.952,211.365,212.645,79329763
20/6/2024,212.288,212.596,207.247,208.071,85511165
21/6/2024,208.775,210.264,205.52,205.898,239949346
24/6/2024,206.126,211.068,205.005,206.543,80107449
25/6/2024,207.545,209.758,207.009,207.465,55123386
26/6/2024,209.877,213.211,209.023,211.613,65705043
27/6/2024,213.042,214.084,210.72,212.457,49390722
28/6/2024,214.114,214.412,208.686,209.004,81909227
1/7/2024,210.462,215.841,210.294,215.087,59939323
2/7/2024,214.491,218.689,213.449,218.579,57600714
3/7/2024,218.312,219.85,217.349,219.85,37083003
5/7/2024,219.949,224.712,219.949,224.603,59948751
8/7/2024,225.347,226.101,221.537,226.072,58632446
9/7/2024,226.181,227.639,224.633,226.925,47707141
10/7/2024,227.54,231.291,227.491,231.192,62147065
11/7/2024,229.614,230.607,224.037,225.824,64213975
12/7/2024,227.163,230.855,226.925,228.771,52639390
15/7/2024,234.665,235.409,231.301,232.601,62150637
16/7/2024,233.196,234.457,230.547,233.018,42902485
17/7/2024,227.689,229.684,224.901,227.123,56905784
18/7/2024,228.513,228.671,220.564,222.46,65527808
19/7/2024,223.095,225.059,221.566,222.589,48774280
22/7/2024,225.268,226.032,221.378,222.241,47831871
23/7/2024,222.648,225.198,220.971,223.283,39653614
24/7/2024,222.281,223.075,215.464,216.863,61303484
25/7/2024,217.25,219.155,212.973,215.821,50996781
26/7/2024,217.021,217.805,214.352,216.287,41282018
29/7/2024,215.295,217.617,214.094,216.565,36033122
30/7/2024,217.508,218.639,214.461,217.121,41324201
31/7/2024,219.74,222.102,218.937,220.376,49652286
1/8/2024,222.648,222.757,215.355,216.684,62021337
2/8/2024,217.468,223.869,216.039,218.173,104758421
5/8/2024,197.562,211.861,194.496,207.664,118631091
6/8/2024,203.724,208.378,199.527,205.64,69125886
7/8/2024,205.312,212,204.806,208.21,63028932
8/8/2024,211.474,212.556,207.227,211.673,46799151
9/8/2024,210.472,215.116,210.343,214.58,41877711
12/8/2024,214.66,218.077,214.193,216.11,37779929
13/8/2024,217.581,220.442,217.581,219.826,43867144
14/8/2024,219.13,221.574,218.266,220.273,41686755
15/8/2024,223.134,223.879,221.306,223.253,46111107
16/8/2024,222.459,225.35,222.191,224.575,44050836
19/8/2024,224.247,224.515,221.584,224.416,40422264
20/8/2024,224.297,225.688,223.979,225.032,30101269
21/8/2024,225.042,226.492,223.581,224.923,34538618
22/8/2024,226.303,226.85,222.439,223.065,43410141
23/8/2024,224.187,226.731,222.866,225.36,38424885
26/8/2024,225.28,225.797,222.429,225.697,30402487
27/8/2024,224.525,227.357,223.422,226.542,35700095
28/8/2024,226.433,228.36,224.207,225.012,37803867
29/8/2024,228.598,231.4,227.386,228.29,51567562
30/8/2024,228.688,228.896,225.995,227.505,52644971
3/9/2024,227.059,227.505,219.727,221.316,49863055
4/9/2024,220.213,220.333,216.061,219.409,43554092
5/9/2024,220.184,224.008,220.074,220.929,36376440
6/9/2024,222.488,223.77,218.336,219.379,48106985
9/9/2024,219.379,219.826,215.296,219.468,66741571
10/9/2024,217.491,220.035,215.316,218.673,51254303
11/9/2024,220.015,221.634,216.468,221.207,44296120
12/9/2024,221.048,222.091,218.385,221.316,37211164
13/9/2024,222.121,222.578,220.462,221.048,36526667
16/9/2024,215.127,215.802,212.524,214.908,58970035
17/9/2024,214.342,215.484,213.1,215.375,45222235
18/9/2024,216.13,221.257,216.12,219.25,59504032
19/9/2024,223.522,228.32,223.164,227.376,66345487
20/9/2024,228.469,231.569,226.135,226.711,316600241
23/9/2024,225.856,227.953,224.336,224.992,53792630
24/9/2024,227.158,227.853,224.257,225.886,43271856
25/9/2024,223.462,225.807,222.558,224.893,42032592
26/9/2024,225.817,227.009,223.939,226.035,36397608
27/9/2024,226.969,228.022,225.817,226.303,33803940
30/9/2024,228.539,231.479,228.151,231.479,54185950
1/10/2024,228.022,228.151,222.28,224.734,62871987
2/10/2024,224.416,225.886,221.564,225.3,32666016
3/10/2024,223.671,225.33,221.863,224.197,33822031
4/10/2024,226.413,226.512,222.667,225.32,37002038
7/10/2024,223.035,224.217,219.885,220.243,39247579
8/10/2024,222.836,224.505,221.793,224.297,31647806
9/10/2024,223.76,228.251,223.363,228.042,33371881
10/10/2024,226.294,228.002,225.688,227.545,27999576
11/10/2024,227.804,227.913,225.856,226.065,31551938
14/10/2024,227.208,230.218,227.108,229.79,39621823
15/10/2024,232.085,235.94,230.854,232.324,64328834
16/10/2024,230.089,230.605,228.34,230.267,33859779
17/10/2024,231.907,232.324,229.016,230.635,32778484
18/10/2024,234.639,234.639,232.483,233.466,46128490
21/10/2024,232.92,235.304,232.92,234.937,36017898
22/10/2024,232.364,234.678,231.082,234.321,38593091
23/10/2024,232.552,233.605,226.274,229.254,51945761
24/10/2024,228.479,229.314,226.919,229.065,30906479
25/10/2024,228.241,231.698,228.072,229.9,38549073
28/10/2024,231.797,233.198,231.032,231.877,35851591
29/10/2024,231.579,232.801,230.804,232.145,35186072
30/10/2024,231.092,231.946,228.052,228.598,46763722
31/10/2024,227.843,228.33,223.899,224.436,63950017
1/11/2024,219.528,223.879,218.833,221.455,64850707
4/11/2024,219.548,221.336,218.276,220.561,44651179
5/11/2024,220.353,222.488,219.697,221.992,27927850
6/11/2024,221.157,224.595,219.747,221.266,54205027
7/11/2024,223.164,226.393,223.105,225.995,41862716
8/11/2024,225.936,227.418,225.18,225.727,38120555
11/11/2024,223.778,224.474,220.297,223.012,41777391
12/11/2024,223.33,224.364,222.146,223.012,40178824
13/11/2024,222.793,225.419,221.55,223.897,48302335
14/11/2024,223.798,227.627,223.778,226.98,44679832
15/11/2024,225.17,225.687,223.052,223.778,47663336
18/11/2024,224.026,228.492,223.947,226.781,44391212
19/11/2024,225.747,228.91,225.428,227.04,36015053
20/11/2024,226.821,228.681,224.663,227.756,34978517
21/11/2024,227.636,228.91,224.484,227.278,41879516
22/11/2024,226.821,229.467,226.821,228.621,37960929
25/11/2024,230.202,231.983,228.492,231.605,89662993
26/11/2024,232.062,234.29,232.062,233.783,45736353
27/11/2024,233.196,234.41,232.54,233.654,33316400
29/11/2024,233.534,236.518,232.699,236.041,28326662
2/12/2024,235.981,239.482,235.872,238.288,47875570
3/12/2024,238.507,241.441,237.602,241.332,38649871
4/12/2024,241.551,242.784,239.939,241.69,44142757
5/12/2024,242.664,243.212,240.814,241.72,39816402
6/12/2024,241.59,243.301,240.765,241.521,36670274
9/12/2024,240.516,245.897,240.437,245.409,44406620
10/12/2024,245.549,246.861,244.007,246.424,36714247
11/12/2024,246.613,249.437,244.922,245.151,44960193
12/12/2024,245.549,247.389,244.345,246.613,32599415
13/12/2024,246.474,247.936,244.902,246.782,32975166
16/12/2024,246.643,250.014,246.305,249.676,51413942
17/12/2024,248.721,252.451,248.423,252.103,51077372
18/12/2024,250.79,252.898,246.394,246.702,56465636
19/12/2024,246.155,250.631,245.748,248.433,60551529
20/12/2024,246.692,253.615,244.355,253.107,146693926
23/12/2024,253.386,254.261,252.073,253.883,40636811
24/12/2024,254.102,256.807,253.903,256.797,23108466
26/12/2024,256.787,258.687,256.23,257.613,27089116
27/12/2024,256.429,257.294,251.685,254.201,42125187
30/12/2024,250.86,252.123,249.388,250.83,35364316
31/12/2024,251.068,251.904,248.075,249.059,39266206
2/1/2025,247.578,247.747,240.506,242.525,55437869
3/1/2025,242.038,242.853,240.576,242.038,40025450
6/1/2025,242.983,245.986,241.879,243.669,44800864
7/1/2025,241.66,244.216,240.039,240.894,40634034
8/1/2025,240.606,242.386,238.746,241.381,37424460
10/1/2025,238.706,238.855,231.734,235.563,61375626
13/1/2025,232.261,233.395,228.472,233.126,49361055
14/1/2025,233.475,234.837,231.207,232.013,39221050
15/1/2025,233.365,237.662,233.156,236.578,39615584
16/1/2025,236.061,236.717,226.791,227.02,71369244
17/1/2025,230.859,231.028,227.239,228.73,68116198
21/1/2025,222.783,223.201,218.188,221.43,97537585
22/1/2025,218.596,222.902,218.596,222.614,63778092
23/1/2025,223.519,225.796,221.092,222.445,59907529
24/1/2025,223.559,224.404,220.207,221.57,54400717
27/1/2025,222.803,230.889,222.763,228.611,94348019
28/1/2025,229.596,238.885,229.556,236.965,75296270
29/1/2025,232.848,238.557,232.739,238.059,45238963
30/1/2025,237.373,239.482,235.921,236.299,55355915
31/1/2025,245.847,245.847,232.172,234.718,100411280
3/2/2025,228.74,230.57,224.474,226.771,72666340
4/2/2025,226.015,231.863,225.419,231.535,44822450
5/2/2025,227.288,231.406,227.03,231.207,39405045
6/2/2025,230.033,232.53,229.178,231.953,29762714
7/2/2025,231.336,232.729,226.025,226.393,39491473
10/2/2025,228.574,229.589,226.214,226.662,32971893
11/2/2025,227.21,234.209,227.14,231.611,53485278
12/2/2025,230.197,235.932,229.679,235.842,45046966
13/2/2025,235.882,241.288,234.548,240.482,53381446
14/2/2025,240.203,244.484,239.944,243.539,40718738
18/2/2025,243.09,244.116,240.79,243.409,48610630
19/2/2025,243.598,244.943,242.105,243.807,32064452
20/2/2025,243.877,245.709,243.23,244.763,32176658
21/2/2025,244.883,247.611,244.156,244.484,52966542
24/2/2025,243.867,247.78,243.359,246.028,51103667
25/2/2025,246.924,248.915,243.847,245.968,47804952
26/2/2025,243.27,243.917,238.092,239.317,44240788
27/2/2025,238.371,241.408,236.031,236.27,40975008
28/2/2025,235.922,241.039,229.201,240.79,56586763
3/3/2025,240.741,242.971,235.085,236.997,46979251
4/3/2025,236.678,239.028,233.662,234.906,53564647
5/3/2025,234.398,235.523,228.235,234.717,47022655
6/3/2025,233.423,236.828,232.148,234.309,44974386
7/3/2025,234.09,240.322,233.741,238.033,46072785
10/3/2025,234.518,235.135,223.247,226.493,71758431
11/3/2025,222.839,224.86,216.506,219.882,75807014
12/3/2025,219.185,220.788,213.977,216.038,62276071
13/3/2025,215.013,215.899,207.516,208.77,61101994
14/3/2025,210.333,213.022,208.671,212.564,59846774
17/3/2025,212.384,214.286,209.059,213.071,47864775
18/3/2025,213.231,214.216,210.572,211.767,42248258
19/3/2025,213.29,217.811,212.822,214.306,54149403
20/3/2025,213.061,216.546,211.299,213.171,48650856
21/3/2025,210.642,217.89,210.363,217.323,93719325
24/3/2025,220.041,220.519,217.631,219.772,44107254
25/3/2025,219.812,223.128,219.125,222.779,34343909
26/3/2025,222.54,224.044,219.513,220.569,34316539
27/3/2025,220.429,224.014,219.603,222.879,36933827
28/3/2025,220.708,222.839,216.735,216.954,39645803
31/3/2025,216.068,224.641,215.292,221.166,65015943
1/4/2025,218.856,222.709,217.95,222.221,36254692
2/4/2025,220.36,224.213,220.061,222.918,35750082
3/4/2025,204.648,206.59,200.377,202.308,102970235
4/4/2025,193.049,199.013,186.527,187.562,125364493
7/4/2025,176.431,193.307,173.862,180.673,159769908
8/4/2025,185.89,189.514,168.476,171.672,120335042
9/4/2025,171.204,199.74,171.144,197.987,183595723
10/4/2025,188.25,193.935,182.206,189.594,121351119
11/4/2025,185.292,198.674,185.253,197.29,87056460
14/4/2025,210.523,212.016,200.287,201.641,100913097
15/4/2025,200.984,202.627,198.933,201.263,51121090
16/4/2025,197.499,199.829,191.535,193.427,59473202
17/4/2025,196.344,197.967,193.576,196.125,51938330
21/4/2025,192.431,192.959,188.986,192.322,46539665
22/4/2025,195.269,200.715,195.12,198.873,52746501
23/4/2025,205.106,207.097,201.92,203.712,52699504
24/4/2025,204.001,207.924,202.059,207.466,47105699
25/4/2025,205.474,208.84,205.305,208.372,38056429
28/4/2025,209.089,210.582,206.56,209.228,38574975
29/4/2025,207.784,211.319,207.466,210.293,36667777
30/4/2025,208.392,212.653,205.773,211.578,52059613
1/5/2025,208.173,213.629,207.993,212.394,57116762
2/5/2025,205.196,206.092,201.283,204.459,100572273
5/5/2025,202.219,203.214,197.35,198.027,68718988
6/5/2025,197.35,199.779,196.165,197.649,50994255
7/5/2025,198.306,198.575,192.411,195.398,68239294
8/5/2025,196.862,199.182,193.835,196.633,50259849
9/5/2025,198.137,199.67,196.683,197.669,36295712
12/5/2025,210.33,210.629,206.123,210.15,63582315
13/5/2025,209.792,212.753,208.366,212.284,51751814
14/5/2025,211.786,213.291,209.941,211.686,49176148
15/5/2025,210.31,212.314,208.904,210.809,44892889
16/5/2025,211.716,211.925,209.134,210.619,54571841
19/5/2025,207.279,208.844,203.64,208.147,46000518
20/5/2025,207.04,207.837,204.408,206.232,42367668
21/5/2025,204.548,206.412,200.101,201.477,59032163
22/5/2025,200.101,202.135,199.094,200.749,46600590
23/5/2025,193.083,197.1,192.873,194.678,78194954
27/5/2025,197.698,200.131,196.831,199.603,56117731
28/5/2025,199.982,202.115,199.294,199.812,45202156
29/5/2025,202.962,203.192,197.908,199.343,51240875
30/5/2025,198.765,201.347,196.183,200.241,70605025
2/6/2025,199.672,201.517,199.513,201.088,35315836
3/6/2025,200.739,203.152,200.35,202.653,46240883
4/6/2025,202.294,205.614,201.487,202.205,43471717
5/6/2025,202.883,204.129,199.543,200.021,54958851
6/6/2025,202.384,205.076,201.437,203.301,46466291
9/6/2025,203.77,205.375,199.413,200.839,72641535
10/6/2025,199.991,203.73,199.962,202.055,54506724
11/6/2025,202.883,203.88,197.808,198.177,60804856
12/6/2025,198.476,199.074,196.761,198.596,43771409
13/6/2025,199.124,199.762,195.106,195.854,51291217
16/6/2025,196.701,198.087,195.964,197.818,42890177
17/6/2025,196.602,197.788,194.618,195.046,38738325
18/6/2025,195.346,196.971,194.478,195.984,45256978
20/6/2025,197.639,201.088,196.263,200.39,96519784
23/6/2025,201.018,201.686,198.356,200.889,55644974
24/6/2025,201.975,202.823,199.593,199.692,53899973
25/6/2025,200.839,203.052,200.011,200.949,39405786
26/6/2025,200.819,202.025,198.855,200.39,50644984
27/6/2025,201.277,202.603,199.393,200.47,72966537
30/6/2025,201.397,206.761,198.655,204.548,91633930
1/7/2025,206.043,209.552,205.515,207.189,78549864
2/7/2025,208.276,212.693,207.508,211.796,67735678
3/7/2025,211.506,213.999,211.167,212.902,34849746
7/7/2025,212.035,215.574,208.167,209.313,50076602
8/7/2025,209.463,210.789,207.818,209.373,42718911
9/7/2025,208.894,210.689,206.591,210.499,48601494
10/7/2025,209.871,212.832,209.393,211.766,44308769
11/7/2025,209.931,211.486,209.223,210.519,39645162
14/7/2025,209.293,210.27,206.91,207.987,38722269
15/7/2025,208.585,211.247,208.286,208.476,42167981
16/7/2025,209.662,211.756,208.007,209.522,47346420
17/7/2025,209.931,211.157,208.954,209.383,47922262
18/7/2025,210.23,211.147,209.064,210.539,48826016
21/7/2025,211.457,215.125,210.988,211.835,51221537
22/7/2025,212.493,214.298,211.586,213.749,46263308
23/7/2025,214.348,214.497,211.766,213.5,46846741
24/7/2025,213.251,215.036,212.882,213.111,45882978
25/7/2025,214.049,214.587,212.753,213.231,40146627
28/7/2025,213.381,214.198,212.414,213.401,37743144
29/7/2025,213.53,214.158,210.18,210.629,51255715
30/7/2025,211.257,211.746,207.09,208.416,45374428
31/7/2025,207.857,209.203,206.531,206.94,80453587
1/8/2025,210.23,212.932,200.889,201.766,104117657
4/8/2025,203.89,207.249,201.068,202.733,74881442
5/8/2025,202.783,204.717,201.547,202.304,44021146
6/8/2025,205.006,214.727,204.966,212.603,108153963
7/8/2025,218.216,220.18,215.923,219.363,89951087
8/8/2025,220.16,230.299,218.585,228.654,113508591
11/8/2025,227.486,229.123,224.332,226.748,61688517
12/8/2025,227.576,230.361,226.638,229.213,55520373
13/8/2025,230.63,234.553,229.992,232.886,69745559
14/8/2025,233.615,234.673,230.411,232.337,51817544
15/8/2025,233.555,233.834,228.904,231.149,55932086
18/8/2025,231.259,232.677,229.672,230.451,37404913
19/8/2025,230.84,232.427,228.914,230.121,39327643
20/8/2025,229.542,230.031,225.34,225.58,42183490
21/8/2025,225.84,226.089,223.354,224.472,30562953
22/8/2025,225.74,228.654,224.981,227.327,42396988
25/8/2025,226.049,228.864,225.8,226.728,30924164
26/8/2025,226.438,229.053,224.263,228.874,54471286
27/8/2025,228.175,230.461,227.826,230.051,31200030
28/8/2025,230.381,232.966,228.904,232.118,38002270
29/8/2025,232.068,232.936,230.93,231.698,39343414
2/9/2025,228.814,230.411,226.538,229.283,43991754
3/9/2025,236.759,238.396,233.914,238.016,66301418
4/9/2025,237.996,239.444,236.29,239.324,47458934
5/9/2025,239.543,240.861,238.036,239.234,54766011
8/9/2025,238.845,239.693,235.89,237.428,48906292
9/9/2025,236.549,238.326,232.916,233.904,66187752
10/9/2025,231.748,231.978,225.52,226.359,83282079
11/9/2025,226.448,230.012,226.219,229.592,50113085
12/9/2025,228.784,234.064,228.584,233.625,55717999
15/9/2025,236.549,237.737,234.583,236.25,42618268
16/9/2025,236.729,240.761,235.87,237.697,63300436
17/9/2025,238.515,239.643,237.278,238.535,46419514
18/9/2025,239.514,240.741,236.2,237.428,44165428
19/9/2025,240.771,245.831,239.753,245.033,163429825
22/9/2025,247.828,256.152,247.648,255.593,105316650
23/9/2025,255.393,256.85,253.098,253.946,60160539
24/9/2025,254.734,255.253,250.562,251.83,42223221
25/9/2025,252.728,256.681,251.231,256.381,55097077
26/9/2025,253.617,257.11,253.297,254.974,45988642
29/9/2025,254.076,254.515,252.529,253.946,40051365
30/9/2025,254.375,255.433,252.628,254.146,37632573
1/10/2025,254.555,258.298,254.445,254.964,48621221
2/10/2025,256.092,257.689,253.667,256.641,42549094
3/10/2025,254.186,258.747,253.467,257.529,49062078
6/10/2025,257.499,258.577,254.565,256.202,44579136
7/10/2025,256.322,256.91,254.944,255.992,31895011
8/10/2025,256.032,258.028,255.623,257.569,36427473
9/10/2025,257.319,257.509,252.658,253.557,38249094
10/10/2025,254.455,255.892,243.536,244.803,61881153
13/10/2025,248.906,249.215,245.093,247.189,38070344
14/10/2025,246.131,248.376,244.234,247.299,35410501
15/10/2025,249.015,251.341,246.999,248.866,33829127
16/10/2025,247.778,248.566,244.664,246.979,39701336
17/10/2025,247.548,252.898,246.8,251.81,49053494
20/10/2025,255.403,263.877,255.144,261.741,90310860
21/10/2025,261.382,264.785,261.332,262.27,46607065
22/10/2025,262.15,262.35,254.944,257.958,44929659
23/10/2025,259.445,260.124,257.519,259.086,32692590
24/10/2025,260.693,263.628,258.687,262.32,38180925
27/10/2025,264.376,268.608,264.147,268.299,44802802
28/10/2025,268.478,269.377,267.64,268.488,41455791
29/10/2025,268.768,270.894,266.602,269.187,50989508
30/10/2025,271.473,273.618,267.969,270.884,69753551
31/10/2025,276.463,276.792,268.648,269.856,86003160
3/11/2025,269.906,270.335,265.743,268.538,50099117
4/11/2025,267.82,270.974,267.111,269.526,49181064
5/11/2025,268.099,271.183,266.422,269.626,43600000
6/11/2025,267.38,272.88,267.38,269.257,51106591
7/11/2025,269.287,271.772,266.263,267.959,48135659
10/11/2025,268.708,273.474,267.21,269.178,41273776
11/11/2025,269.558,275.652,269.548,274.993,46165105
12/11/2025,274.743,275.472,271.446,273.214,48352747
13/11/2025,273.854,276.441,271.836,272.695,49556423
14/11/2025,270.797,275.702,269.348,272.155,47386952
17/11/2025,268.569,270.237,265.482,267.21,44976221
